customer_id,current_ltv,ltv_month_3,ltv_month_6,ltv_month_12,value_at_risk,decay_rate_pct,decay_pattern,urgency,intervention_month,turning_point
5618,244.20000000000002,195.31,146.42,48.64,195.56,20.0,🟡 DECLINING,Medium,7,8
5619,1092.0,966.2,840.4,588.81,503.19,11.5,🟢 STABLE,Low,11,12
5620,1257.6,1228.93,1200.25,1142.91,114.69,2.3,🟢 STABLE,Low,11,12
5621,897.0,158.5,0.0,0.0,897.0,82.3,🔴 CRITICAL DECAY,Critical,1,1
5622,1248.6,565.74,0.0,0.0,1248.6,54.7,🟠 RAPID DECLINE,High,1,1
5623,613.2,467.69,322.18,31.15,582.05,23.7,🟡 DECLINING,Medium,6,7
5624,1077.6,910.25,742.9,408.19,669.41,15.5,🟡 DECLINING,Medium,9,10
5625,246.60000000000002,207.74,168.87,91.14,155.46,15.8,🟡 DECLINING,Medium,9,10
5626,768.5999999999999,701.42,634.25,499.9,268.7,8.7,🟢 STABLE,Low,11,12
5627,898.1999999999999,188.8,0.0,0.0,898.2,79.0,🔴 CRITICAL DECAY,Critical,1,1
5628,1159.8000000000002,306.19,0.0,0.0,1159.8,73.6,🔴 CRITICAL DECAY,Critical,1,1
5629,240.60000000000002,110.87,0.0,0.0,240.6,53.9,🟠 RAPID DECLINE,High,1,1
5630,1241.4,476.7,0.0,0.0,1241.4,61.6,🔴 CRITICAL DECAY,Critical,1,1
5631,300.0,151.53,3.06,0.0,300.0,49.5,🟠 RAPID DECLINE,High,3,4
5632,243.60000000000002,242.14,240.68,237.75,5.85,0.6,🟢 STABLE,Low,11,12
5633,316.20000000000005,264.25,212.3,108.39,207.81,16.4,🟡 DECLINING,Medium,9,10
5634,238.79999999999998,92.92,0.0,0.0,238.8,61.1,🔴 CRITICAL DECAY,Critical,1,1
5635,656.4000000000001,548.42,440.44,224.49,431.91,16.5,🟡 DECLINING,Medium,9,10
5636,556.2,237.89,0.0,0.0,556.2,57.2,🟠 RAPID DECLINE,High,1,1
5637,1083.0,1031.12,979.25,875.5,207.5,4.8,🟢 STABLE,Low,11,12
5638,239.39999999999998,150.94,62.48,0.0,239.4,37.0,🟠 RAPID DECLINE,High,1,1
5639,247.79999999999998,161.14,74.49,0.0,247.8,35.0,🟡 DECLINING,Medium,4,5
5640,955.1999999999999,105.17,0.0,0.0,955.2,89.0,🔴 CRITICAL DECAY,Critical,1,1
5641,305.4,295.35,285.3,265.21,40.19,3.3,🟢 STABLE,Low,11,12
5642,234.0,227.42,220.85,207.7,26.3,2.8,🟢 STABLE,Low,11,12
5643,910.8000000000001,98.28,0.0,0.0,910.8,89.2,🔴 CRITICAL DECAY,Critical,1,1
5644,914.4000000000001,120.79,0.0,0.0,914.4,86.8,🔴 CRITICAL DECAY,Critical,1,1
5645,793.8000000000001,761.25,728.71,663.62,130.18,4.1,🟢 STABLE,Low,11,12
5646,231.0,170.73,110.46,0.0,231.0,26.1,🟡 DECLINING,Medium,5,6
5647,829.1999999999999,734.17,639.15,449.09,380.11,11.5,🟢 STABLE,Low,11,12
5648,469.20000000000005,433.92,398.63,328.06,141.14,7.5,🟢 STABLE,Low,11,12
5649,240.60000000000002,194.26,147.92,55.24,185.36,19.3,🟡 DECLINING,Medium,7,8
5650,717.5999999999999,668.09,618.57,519.54,198.06,6.9,🟢 STABLE,Low,11,12
5651,1011.5999999999999,473.33,0.0,0.0,1011.6,53.2,🟠 RAPID DECLINE,High,1,1
5652,583.2,173.85,0.0,0.0,583.2,70.2,🔴 CRITICAL DECAY,Critical,1,1
5653,948.0,171.4,0.0,0.0,948.0,81.9,🔴 CRITICAL DECAY,Critical,1,1
5654,1264.1999999999998,1254.21,1244.23,1224.25,39.95,0.8,🟢 STABLE,Low,11,12
5655,301.20000000000005,299.9,298.61,296.02,5.18,0.4,🟢 STABLE,Low,11,12
5656,597.0,278.92,0.0,0.0,597.0,53.3,🟠 RAPID DECLINE,High,1,2
5657,1137.0,289.71,0.0,0.0,1137.0,74.5,🔴 CRITICAL DECAY,Critical,1,1
5658,1116.0,304.44,0.0,0.0,1116.0,72.7,🔴 CRITICAL DECAY,Critical,1,1
5659,862.8000000000001,858.57,854.34,845.89,16.91,0.5,🟢 STABLE,Low,11,12
5660,930.5999999999999,908.45,886.3,842.01,88.59,2.4,🟢 STABLE,Low,11,12
5661,238.20000000000002,112.14,0.0,0.0,238.2,52.9,🟠 RAPID DECLINE,High,2,3
5662,843.0,45.27,0.0,0.0,843.0,94.6,🔴 CRITICAL DECAY,Critical,1,1
5663,1143.0,514.58,0.0,0.0,1143.0,55.0,🟠 RAPID DECLINE,High,1,2
5664,1015.1999999999999,411.36,0.0,0.0,1015.2,59.5,🟠 RAPID DECLINE,High,1,1
5665,300.6,211.83,123.07,0.0,300.6,29.5,🟡 DECLINING,Medium,5,6
5666,637.8,591.24,544.68,451.56,186.24,7.3,🟢 STABLE,Low,11,12
5667,241.79999999999998,102.38,0.0,0.0,241.8,57.7,🟠 RAPID DECLINE,High,1,2
5668,1215.0,445.54,0.0,0.0,1215.0,63.3,🔴 CRITICAL DECAY,Critical,1,2
5669,1206.6,989.05,771.5,336.4,870.2,18.0,🟡 DECLINING,Medium,8,9
5670,289.20000000000005,218.4,147.61,6.02,283.18,24.5,🟡 DECLINING,Medium,6,7
5671,303.6,301.14,298.68,293.76,9.84,0.8,🟢 STABLE,Low,11,12
5672,861.5999999999999,821.97,782.33,703.07,158.53,4.6,🟢 STABLE,Low,11,12
5673,236.39999999999998,226.12,215.83,195.27,41.13,4.3,🟢 STABLE,Low,11,12
5674,598.2,594.43,590.66,583.13,15.07,0.6,🟢 STABLE,Low,11,12
5675,835.1999999999999,172.89,0.0,0.0,835.2,79.3,🔴 CRITICAL DECAY,Critical,1,1
5676,237.0,157.7,78.4,0.0,237.0,33.5,🟡 DECLINING,Medium,4,5
5677,969.5999999999999,831.53,693.46,417.32,552.28,14.2,🟢 STABLE,Low,10,11
5678,720.0,380.38,40.75,0.0,720.0,47.2,🟠 RAPID DECLINE,High,1,1
5679,1038.6,101.58,0.0,0.0,1038.6,90.2,🔴 CRITICAL DECAY,Critical,1,1
5680,250.20000000000002,37.83,0.0,0.0,250.2,84.9,🔴 CRITICAL DECAY,Critical,1,1
5681,770.4000000000001,759.15,747.9,725.41,44.99,1.5,🟢 STABLE,Low,11,12
5682,420.0,144.65,0.0,0.0,420.0,65.6,🔴 CRITICAL DECAY,Critical,1,1
5683,609.0,427.58,246.16,0.0,609.0,29.8,🟡 DECLINING,Medium,1,2
5684,1266.0,656.17,46.34,0.0,1266.0,48.2,🟠 RAPID DECLINE,High,1,1
5685,230.39999999999998,229.11,227.82,225.24,5.16,0.6,🟢 STABLE,Low,11,12
5686,1021.8000000000001,603.07,184.33,0.0,1021.8,41.0,🟠 RAPID DECLINE,High,1,1
5687,1087.8000000000002,1061.15,1034.5,981.2,106.6,2.4,🟢 STABLE,Low,11,12
5688,240.0,238.42,236.83,233.66,6.34,0.7,🟢 STABLE,Low,11,12
5689,895.8000000000001,175.85,0.0,0.0,895.8,80.4,🔴 CRITICAL DECAY,Critical,1,1
5690,734.4000000000001,731.24,728.08,721.77,12.63,0.4,🟢 STABLE,Low,11,12
5691,239.39999999999998,229.68,219.96,200.52,38.88,4.1,🟢 STABLE,Low,11,12
5692,657.5999999999999,534.96,412.32,167.03,490.57,18.6,🟡 DECLINING,Medium,8,9
5693,881.4000000000001,875.14,868.88,856.37,25.03,0.7,🟢 STABLE,Low,11,12
5694,617.4000000000001,578.44,539.48,461.57,155.83,6.3,🟢 STABLE,Low,11,12
5695,965.4000000000001,960.09,954.78,944.16,21.24,0.6,🟢 STABLE,Low,11,12
5696,650.4000000000001,529.82,409.23,168.06,482.34,18.5,🟡 DECLINING,Medium,1,1
5697,1314.0,996.93,679.86,45.73,1268.27,24.1,🟡 DECLINING,Medium,1,1
5698,1252.8000000000002,761.95,271.11,0.0,1252.8,39.2,🟠 RAPID DECLINE,High,1,1
5699,1023.5999999999999,405.14,0.0,0.0,1023.6,60.4,🔴 CRITICAL DECAY,Critical,1,2
5700,951.5999999999999,448.01,0.0,0.0,951.6,52.9,🟠 RAPID DECLINE,High,1,1
5701,918.0,846.12,774.24,630.48,287.52,7.8,🟢 STABLE,Low,11,12
5702,1261.1999999999998,1145.42,1029.64,798.09,463.11,9.2,🟢 STABLE,Low,11,12
5703,304.79999999999995,304.31,303.82,302.85,1.95,0.2,🟢 STABLE,Low,11,12
5704,1042.1999999999998,285.88,0.0,0.0,1042.2,72.6,🔴 CRITICAL DECAY,Critical,1,1
5705,235.79999999999998,137.85,39.9,0.0,235.8,41.5,🟠 RAPID DECLINE,High,1,1
5706,908.4000000000001,72.4,0.0,0.0,908.4,92.0,🔴 CRITICAL DECAY,Critical,1,1
5707,546.5999999999999,292.27,37.93,0.0,546.6,46.5,🟠 RAPID DECLINE,High,1,1
5708,937.1999999999999,447.7,0.0,0.0,937.2,52.2,🟠 RAPID DECLINE,High,1,2
5709,231.60000000000002,225.65,219.7,207.79,23.81,2.6,🟢 STABLE,Low,11,12
5710,1326.0,1293.91,1261.82,1197.64,128.36,2.4,🟢 STABLE,Low,11,12
5711,1089.6,495.33,0.0,0.0,1089.6,54.5,🟠 RAPID DECLINE,High,1,1
5712,243.60000000000002,177.78,111.96,0.0,243.6,27.0,🟡 DECLINING,Medium,5,6
5713,976.1999999999999,971.51,966.83,957.46,18.74,0.5,🟢 STABLE,Low,11,12
5714,1175.4,192.53,0.0,0.0,1175.4,83.6,🔴 CRITICAL DECAY,Critical,1,1
5715,1297.8000000000002,933.64,569.47,0.0,1297.8,28.1,🟡 DECLINING,Medium,5,6
5716,663.5999999999999,261.06,0.0,0.0,663.6,60.7,🔴 CRITICAL DECAY,Critical,1,1
5717,678.5999999999999,663.94,649.28,619.97,58.63,2.2,🟢 STABLE,Low,11,12
5718,966.0,319.17,0.0,0.0,966.0,67.0,🔴 CRITICAL DECAY,Critical,1,1
5719,236.39999999999998,233.52,230.63,224.86,11.54,1.2,🟢 STABLE,Low,11,12
5720,1248.6,936.45,624.3,0.0,1248.6,25.0,🟡 DECLINING,Medium,6,7
5721,634.2,630.71,627.22,620.25,13.95,0.6,🟢 STABLE,Low,11,12
5722,1251.6,515.41,0.0,0.0,1251.6,58.8,🟠 RAPID DECLINE,High,1,1
5723,967.8000000000001,825.73,683.65,399.51,568.29,14.7,🟢 STABLE,Low,10,11
5724,856.1999999999999,88.79,0.0,0.0,856.2,89.6,🔴 CRITICAL DECAY,Critical,1,1
5725,295.79999999999995,288.7,281.6,267.4,28.4,2.4,🟢 STABLE,Low,11,12
5726,255.60000000000002,252.97,250.33,245.07,10.53,1.0,🟢 STABLE,Low,11,12
5727,1322.4,1305.61,1288.81,1255.22,67.18,1.3,🟢 STABLE,Low,11,12
5728,1072.8000000000002,620.4,168.0,0.0,1072.8,42.2,🟠 RAPID DECLINE,High,1,1
5729,612.5999999999999,549.26,485.91,359.23,253.37,10.3,🟢 STABLE,Low,11,12
5730,237.60000000000002,236.2,234.8,231.99,5.61,0.6,🟢 STABLE,Low,11,12
5731,238.79999999999998,160.64,82.48,0.0,238.8,32.7,🟡 DECLINING,Medium,4,5
5732,1047.6,359.75,0.0,0.0,1047.6,65.7,🔴 CRITICAL DECAY,Critical,1,2
5733,238.20000000000002,237.75,237.29,236.39,1.81,0.2,🟢 STABLE,Low,11,12
5734,1072.8000000000002,1070.55,1068.29,1063.79,9.01,0.2,🟢 STABLE,Low,11,12
5735,240.0,238.03,236.06,232.13,7.87,0.8,🟢 STABLE,Low,11,12
5736,240.60000000000002,142.36,44.13,0.0,240.6,40.8,🟠 RAPID DECLINE,High,1,1
5737,999.0,757.24,515.48,31.97,967.03,24.2,🟡 DECLINING,Medium,6,7
5738,247.20000000000002,146.27,45.34,0.0,247.2,40.8,🟠 RAPID DECLINE,High,1,1
5739,1234.8000000000002,1225.42,1216.03,1197.26,37.54,0.8,🟢 STABLE,Low,11,12
5740,469.20000000000005,466.85,464.51,459.82,9.38,0.5,🟢 STABLE,Low,11,12
5741,1199.4,211.09,0.0,0.0,1199.4,82.4,🔴 CRITICAL DECAY,Critical,1,1
5742,1374.0,1368.37,1362.73,1351.47,22.53,0.4,🟢 STABLE,Low,11,12
5743,242.39999999999998,240.58,238.76,235.13,7.27,0.8,🟢 STABLE,Low,11,12
5744,669.5999999999999,576.73,483.85,298.11,371.49,13.9,🟢 STABLE,Low,10,11
5745,290.4,287.67,284.94,279.48,10.92,0.9,🟢 STABLE,Low,11,12
5746,972.0,93.21,0.0,0.0,972.0,90.4,🔴 CRITICAL DECAY,Critical,1,1
5747,873.5999999999999,845.91,818.21,762.83,110.77,3.2,🟢 STABLE,Low,11,12
5748,1198.1999999999998,187.64,0.0,0.0,1198.2,84.3,🔴 CRITICAL DECAY,Critical,1,1
5749,1194.0,928.57,663.15,132.3,1061.7,22.2,🟡 DECLINING,Medium,6,7
5750,841.8000000000001,223.08,0.0,0.0,841.8,73.5,🔴 CRITICAL DECAY,Critical,1,1
5751,243.0,241.76,240.52,238.04,4.96,0.5,🟢 STABLE,Low,11,12
5752,312.0,310.38,308.76,305.51,6.49,0.5,🟢 STABLE,Low,11,12
5753,238.79999999999998,166.4,93.99,0.0,238.8,30.3,🟡 DECLINING,Medium,4,5
5754,228.60000000000002,162.37,96.15,0.0,228.6,29.0,🟡 DECLINING,Medium,5,6
5755,1158.0,245.61,0.0,0.0,1158.0,78.8,🔴 CRITICAL DECAY,Critical,1,1
5756,238.20000000000002,236.44,234.67,231.15,7.05,0.7,🟢 STABLE,Low,11,12
5757,308.4,260.47,212.55,116.7,191.7,15.5,🟡 DECLINING,Medium,9,10
5758,243.60000000000002,236.27,228.94,214.27,29.33,3.0,🟢 STABLE,Low,11,12
5759,841.8000000000001,69.62,0.0,0.0,841.8,91.7,🔴 CRITICAL DECAY,Critical,1,1
5760,1098.6,474.71,0.0,0.0,1098.6,56.8,🟠 RAPID DECLINE,High,2,3
5761,472.79999999999995,462.02,451.24,429.68,43.12,2.3,🟢 STABLE,Low,11,12
5762,1268.4,1140.8,1013.2,758.0,510.4,10.1,🟢 STABLE,Low,11,12
5763,843.0,118.19,0.0,0.0,843.0,86.0,🔴 CRITICAL DECAY,Critical,1,1
5764,1125.0,1101.6,1078.2,1031.4,93.6,2.1,🟢 STABLE,Low,11,12
5765,1158.6,815.31,472.01,0.0,1158.6,29.6,🟡 DECLINING,Medium,1,1
5766,720.0,674.57,629.14,538.27,181.73,6.3,🟢 STABLE,Low,11,12
5767,717.5999999999999,711.21,704.83,692.05,25.55,0.9,🟢 STABLE,Low,11,12
5768,1087.8000000000002,926.81,765.81,443.82,643.98,14.8,🟢 STABLE,Low,10,11
5769,1308.0,1303.95,1299.89,1291.78,16.22,0.3,🟢 STABLE,Low,11,12
5770,817.1999999999999,780.1,743.0,668.8,148.4,4.5,🟢 STABLE,Low,11,12
5771,244.79999999999998,187.79,130.77,16.74,228.06,23.3,🟡 DECLINING,Medium,6,7
5772,983.4000000000001,977.6,971.8,960.19,23.21,0.6,🟢 STABLE,Low,11,12
5773,726.5999999999999,657.79,588.98,451.36,275.24,9.5,🟢 STABLE,Low,11,12
5774,787.1999999999999,674.79,562.38,337.55,449.65,14.3,🟢 STABLE,Low,10,11
5775,990.0,980.99,971.98,953.96,36.04,0.9,🟢 STABLE,Low,11,12
5776,987.5999999999999,986.32,985.03,982.46,5.14,0.1,🟢 STABLE,Low,11,12
5777,817.8000000000001,814.45,811.09,804.39,13.41,0.4,🟢 STABLE,Low,11,12
5778,243.60000000000002,174.32,105.04,0.0,243.6,28.4,🟡 DECLINING,Medium,5,6
5779,1146.6,1009.7,872.79,598.98,547.62,11.9,🟢 STABLE,Low,11,12
5780,242.39999999999998,237.19,231.98,221.55,20.85,2.1,🟢 STABLE,Low,11,12
5781,1070.4,506.94,0.0,0.0,1070.4,52.6,🟠 RAPID DECLINE,High,2,3
5782,835.8000000000001,43.29,0.0,0.0,835.8,94.8,🔴 CRITICAL DECAY,Critical,1,1
5783,1071.6,38.47,0.0,0.0,1071.6,96.4,🔴 CRITICAL DECAY,Critical,1,1
5784,897.5999999999999,390.46,0.0,0.0,897.6,56.5,🟠 RAPID DECLINE,High,2,3
5785,242.39999999999998,240.41,238.42,234.45,7.95,0.8,🟢 STABLE,Low,11,12
5786,1012.8000000000001,1010.27,1007.74,1002.67,10.13,0.2,🟢 STABLE,Low,11,12
5787,1050.6,597.27,143.93,0.0,1050.6,43.1,🟠 RAPID DECLINE,High,3,4
5788,301.79999999999995,117.25,0.0,0.0,301.8,61.1,🔴 CRITICAL DECAY,Critical,1,1
5789,237.60000000000002,236.25,234.89,232.18,5.42,0.6,🟢 STABLE,Low,11,12
5790,610.2,488.59,366.97,123.75,486.45,19.9,🟡 DECLINING,Medium,7,8
5791,1228.8000000000002,291.23,0.0,0.0,1228.8,76.3,🔴 CRITICAL DECAY,Critical,1,1
5792,1155.6,441.67,0.0,0.0,1155.6,61.8,🔴 CRITICAL DECAY,Critical,1,1
5793,666.0,367.5,69.0,0.0,666.0,44.8,🟠 RAPID DECLINE,High,3,4
5794,1317.0,1298.43,1279.86,1242.72,74.28,1.4,🟢 STABLE,Low,11,12
5795,1276.8000000000002,760.97,245.15,0.0,1276.8,40.4,🟠 RAPID DECLINE,High,3,4
5796,720.0,711.58,703.15,686.3,33.7,1.2,🟢 STABLE,Low,11,12
5797,1065.6,639.25,212.91,0.0,1065.6,40.0,🟠 RAPID DECLINE,High,3,4
5798,1022.4000000000001,99.48,0.0,0.0,1022.4,90.3,🔴 CRITICAL DECAY,Critical,1,1
5799,421.20000000000005,162.75,0.0,0.0,421.2,61.4,🔴 CRITICAL DECAY,Critical,1,1
5800,960.5999999999999,755.61,550.62,140.63,819.97,21.3,🟡 DECLINING,Medium,7,8
5801,906.5999999999999,404.8,0.0,0.0,906.6,55.3,🟠 RAPID DECLINE,High,1,1
5802,594.5999999999999,478.89,363.18,131.76,462.84,19.5,🟡 DECLINING,Medium,7,8
5803,975.5999999999999,96.88,0.0,0.0,975.6,90.1,🔴 CRITICAL DECAY,Critical,1,1
5804,286.79999999999995,285.91,285.02,283.24,3.56,0.3,🟢 STABLE,Low,11,12
5805,796.8000000000001,759.51,722.22,647.64,149.16,4.7,🟢 STABLE,Low,11,12
5806,235.20000000000002,124.66,14.11,0.0,235.2,47.0,🟠 RAPID DECLINE,High,3,4
5807,225.60000000000002,224.11,222.62,219.64,5.96,0.7,🟢 STABLE,Low,11,12
5808,1300.8000000000002,1268.15,1235.5,1170.2,130.6,2.5,🟢 STABLE,Low,11,12
5809,1031.4,222.47,0.0,0.0,1031.4,78.4,🔴 CRITICAL DECAY,Critical,1,1
5810,1025.4,336.95,0.0,0.0,1025.4,67.1,🔴 CRITICAL DECAY,Critical,1,1
5811,970.8000000000001,963.71,956.63,942.45,28.35,0.7,🟢 STABLE,Low,11,12
5812,852.0,181.82,0.0,0.0,852.0,78.7,🔴 CRITICAL DECAY,Critical,1,1
5813,1341.6,1323.62,1305.65,1269.69,71.91,1.3,🟢 STABLE,Low,11,12
5814,247.20000000000002,203.67,160.14,73.07,174.13,17.6,🟡 DECLINING,Medium,8,9
5815,1020.5999999999999,93.9,0.0,0.0,1020.6,90.8,🔴 CRITICAL DECAY,Critical,1,1
5816,535.2,247.96,0.0,0.0,535.2,53.7,🟠 RAPID DECLINE,High,1,2
5817,532.8,145.99,0.0,0.0,532.8,72.6,🔴 CRITICAL DECAY,Critical,1,1
5818,1261.1999999999998,1246.95,1232.7,1204.19,57.01,1.1,🟢 STABLE,Low,11,12
5819,1381.8000000000002,1375.31,1368.81,1355.82,25.98,0.5,🟢 STABLE,Low,11,12
5820,717.5999999999999,690.4,663.21,608.81,108.79,3.8,🟢 STABLE,Low,11,12
5821,315.6,303.32,291.05,266.49,49.11,3.9,🟢 STABLE,Low,11,12
5822,846.5999999999999,431.0,15.41,0.0,846.6,49.1,🟠 RAPID DECLINE,High,1,1
5823,240.60000000000002,188.2,135.79,30.99,209.61,21.8,🟡 DECLINING,Medium,6,7
5824,958.1999999999999,951.11,944.02,929.84,28.36,0.7,🟢 STABLE,Low,11,12
5825,843.5999999999999,77.78,0.0,0.0,843.6,90.8,🔴 CRITICAL DECAY,Critical,1,1
5826,952.1999999999999,88.75,0.0,0.0,952.2,90.7,🔴 CRITICAL DECAY,Critical,1,1
5827,1080.6,851.51,622.43,164.25,916.35,21.2,🟡 DECLINING,Medium,7,8
5828,293.4,292.49,291.58,289.76,3.64,0.3,🟢 STABLE,Low,11,12
5829,719.4000000000001,681.27,643.14,566.89,152.51,5.3,🟢 STABLE,Low,11,12
5830,304.20000000000005,294.16,284.12,264.05,40.15,3.3,🟢 STABLE,Low,11,12
5831,1089.6,182.18,0.0,0.0,1089.6,83.3,🔴 CRITICAL DECAY,Critical,1,1
5832,845.4000000000001,507.07,168.74,0.0,845.4,40.0,🟠 RAPID DECLINE,High,1,1
5833,411.59999999999997,275.24,138.87,0.0,411.6,33.1,🟡 DECLINING,Medium,4,5
5834,1260.6,1045.79,830.99,401.38,859.22,17.0,🟡 DECLINING,Medium,8,9
5835,231.60000000000002,229.28,226.97,222.34,9.26,1.0,🟢 STABLE,Low,11,12
5836,229.79999999999998,221.83,213.85,197.9,31.9,3.5,🟢 STABLE,Low,11,12
5837,616.8,316.11,15.42,0.0,616.8,48.7,🟠 RAPID DECLINE,High,1,2
5838,862.1999999999999,790.55,718.9,575.6,286.6,8.3,🟢 STABLE,Low,11,12
5839,904.8000000000001,131.56,0.0,0.0,904.8,85.5,🔴 CRITICAL DECAY,Critical,1,1
5840,596.4000000000001,585.49,574.57,552.74,43.66,1.8,🟢 STABLE,Low,11,12
5841,543.0,375.21,207.43,0.0,543.0,30.9,🟡 DECLINING,Medium,1,1
5842,945.0,688.62,432.24,0.0,945.0,27.1,🟡 DECLINING,Medium,5,6
5843,979.1999999999999,962.65,946.1,913.01,66.19,1.7,🟢 STABLE,Low,11,12
5844,844.8000000000001,240.01,0.0,0.0,844.8,71.6,🔴 CRITICAL DECAY,Critical,1,1
5845,909.5999999999999,108.97,0.0,0.0,909.6,88.0,🔴 CRITICAL DECAY,Critical,1,1
5846,913.1999999999999,188.67,0.0,0.0,913.2,79.3,🔴 CRITICAL DECAY,Critical,1,1
5847,1128.0,978.43,828.85,529.71,598.29,13.3,🟢 STABLE,Low,11,12
5848,1247.4,1245.03,1242.66,1237.92,9.48,0.2,🟢 STABLE,Low,11,12
5849,239.39999999999998,237.89,236.38,233.37,6.03,0.6,🟢 STABLE,Low,11,12
5850,855.5999999999999,620.65,385.7,0.0,855.6,27.5,🟡 DECLINING,Medium,5,6
5851,1329.6,1213.53,1097.45,865.3,464.3,8.7,🟢 STABLE,Low,11,12
5852,829.1999999999999,308.3,0.0,0.0,829.2,62.8,🔴 CRITICAL DECAY,Critical,1,1
5853,1153.1999999999998,942.97,732.74,312.29,840.91,18.2,🟡 DECLINING,Medium,8,9
5854,585.5999999999999,457.88,330.16,74.72,510.88,21.8,🟡 DECLINING,Medium,6,7
5855,606.5999999999999,539.45,472.3,338.0,268.6,11.1,🟢 STABLE,Low,11,12
5856,535.8,415.62,295.44,55.08,480.72,22.4,🟡 DECLINING,Medium,6,7
5857,1059.0,428.26,0.0,0.0,1059.0,59.6,🟠 RAPID DECLINE,High,1,1
5858,233.39999999999998,229.34,225.28,217.16,16.24,1.7,🟢 STABLE,Low,11,12
5859,1071.6,1068.71,1065.81,1060.03,11.57,0.3,🟢 STABLE,Low,11,12
5860,840.0,296.6,0.0,0.0,840.0,64.7,🔴 CRITICAL DECAY,Critical,1,1
5861,231.0,229.71,228.41,225.83,5.17,0.6,🟢 STABLE,Low,11,12
5862,846.0,548.8,251.6,0.0,846.0,35.1,🟠 RAPID DECLINE,High,4,5
5863,1168.1999999999998,211.44,0.0,0.0,1168.2,81.9,🔴 CRITICAL DECAY,Critical,1,1
5864,235.79999999999998,234.08,232.36,228.91,6.89,0.7,🟢 STABLE,Low,11,12
5865,250.20000000000002,113.19,0.0,0.0,250.2,54.8,🟠 RAPID DECLINE,High,1,2
5866,235.79999999999998,114.1,0.0,0.0,235.8,51.6,🟠 RAPID DECLINE,High,2,3
5867,232.20000000000002,229.95,227.7,223.19,9.01,1.0,🟢 STABLE,Low,11,12
5868,528.0,202.12,0.0,0.0,528.0,61.7,🔴 CRITICAL DECAY,Critical,1,1
5869,1132.8000000000002,1039.8,946.79,760.79,372.01,8.2,🟢 STABLE,Low,11,12
5870,310.79999999999995,179.67,48.55,0.0,310.8,42.2,🟠 RAPID DECLINE,High,1,1
5871,667.8,620.32,572.84,477.88,189.92,7.1,🟢 STABLE,Low,11,12
5872,835.8000000000001,93.61,0.0,0.0,835.8,88.8,🔴 CRITICAL DECAY,Critical,1,1
5873,904.8000000000001,271.71,0.0,0.0,904.8,70.0,🔴 CRITICAL DECAY,Critical,1,2
5874,1207.1999999999998,89.45,0.0,0.0,1207.2,92.6,🔴 CRITICAL DECAY,Critical,1,1
5875,852.0,845.18,838.37,824.74,27.26,0.8,🟢 STABLE,Low,11,12
5876,1032.0,55.93,0.0,0.0,1032.0,94.6,🔴 CRITICAL DECAY,Critical,1,1
5877,1283.4,831.64,379.89,0.0,1283.4,35.2,🟠 RAPID DECLINE,High,4,5
5878,254.39999999999998,242.8,231.2,208.0,46.4,4.6,🟢 STABLE,Low,11,12
5879,732.5999999999999,720.29,707.98,683.37,49.23,1.7,🟢 STABLE,Low,11,12
5880,355.20000000000005,66.39,0.0,0.0,355.2,81.3,🔴 CRITICAL DECAY,Critical,1,1
5881,959.4000000000001,893.01,826.62,693.84,265.56,6.9,🟢 STABLE,Low,11,12
5882,236.39999999999998,233.56,230.73,225.05,11.35,1.2,🟢 STABLE,Low,11,12
5883,243.60000000000002,178.32,113.03,0.0,243.6,26.8,🟡 DECLINING,Medium,5,6
5884,718.8,676.68,634.56,550.31,168.49,5.9,🟢 STABLE,Low,11,12
5885,292.20000000000005,281.89,271.57,250.94,41.26,3.5,🟢 STABLE,Low,11,12
5886,237.0,235.18,233.35,229.7,7.3,0.8,🟢 STABLE,Low,11,12
5887,603.5999999999999,574.69,545.78,487.95,115.65,4.8,🟢 STABLE,Low,11,12
5888,1147.1999999999998,666.98,186.76,0.0,1147.2,41.9,🟠 RAPID DECLINE,High,1,1
5889,603.0,222.08,0.0,0.0,603.0,63.2,🔴 CRITICAL DECAY,Critical,2,3
5890,1024.1999999999998,1016.31,1008.43,992.65,31.55,0.8,🟢 STABLE,Low,11,12
5891,499.20000000000005,377.99,256.79,14.38,484.82,24.3,🟡 DECLINING,Medium,6,7
5892,619.8,502.47,385.14,150.49,469.31,18.9,🟡 DECLINING,Medium,7,8
5893,288.0,283.94,279.88,271.76,16.24,1.4,🟢 STABLE,Low,11,12
5894,1210.1999999999998,330.14,0.0,0.0,1210.2,72.7,🔴 CRITICAL DECAY,Critical,1,1
5895,718.2,677.05,635.89,553.59,164.61,5.7,🟢 STABLE,Low,11,12
5896,305.4,304.48,303.57,301.74,3.66,0.3,🟢 STABLE,Low,11,12
5897,286.79999999999995,286.17,285.54,284.28,2.52,0.2,🟢 STABLE,Low,11,12
5898,289.79999999999995,271.95,254.1,218.39,71.41,6.2,🟢 STABLE,Low,11,12
5899,908.4000000000001,630.52,352.64,0.0,908.4,30.6,🟡 DECLINING,Medium,4,5
5900,482.40000000000003,452.3,422.2,361.99,120.41,6.2,🟢 STABLE,Low,1,1
5901,1014.0,592.18,170.35,0.0,1014.0,41.6,🟠 RAPID DECLINE,High,1,1
5902,610.2,511.9,413.59,216.99,393.21,16.1,🟡 DECLINING,Medium,9,10
